FeatureBagging,HBOS,IForest,KNN,AverageKNN
0.5042717388701295,0.5081943399341806,0.5041104044326636,0.5060227847080161,0.5001041426398095
0.5038823522699828,0.49991125327491265,0.5046059550320344,0.508485296252416,0.5051661687341484
0.5053546290424857,0.5087755231452125,0.5140588142041852,0.5062656943563729,0.5055053899809766
0.5083750985057176,0.5091792619410213,0.5080203527365341,0.5066016826247494,0.5066547301835289
0.5039182638226418,0.5128825099009217,0.509973662480063,0.513955711992841,0.5072275785443792
0.5086330354833282,0.5097896842438352,0.4999088054105232,0.5054019844947223,0.5029044142576227
0.511794100959248,0.504589789081682,0.5028350323308678,0.5146793639721537,0.5073850159664067
0.5007170420953592,0.5049287291332956,0.5066603857935879,0.5084805815647854,0.5064928161734767
0.504269102109638,0.5104580599119465,0.5047528792442969,0.5101932150410934,0.5034268060602176
0.5048965756699528,0.5076976908034375,0.5035992653476317,0.5089216370807181,0.5039558082820418
0.5031396473151378,0.5075980214569112,0.5041285753190554,0.5111055693526948,0.5041390376870108
0.5023097785498226,0.5027362676546469,0.5027362676546469,0.5063360009559458,0.4985819713966279
0.5025035577613571,0.5088756536624787,0.500775457602797,0.5097556410126605,0.49893423407038523
0.5065167728406708,0.5050542361943802,0.49803974311131827,0.5056315159046322,0.501036798779583
0.49991666126949175,0.5025568322519935,0.49844212133103216,0.49467568693337605,0.5000754017085551
0.5107163403103089,0.5036225771987423,0.500190320473725,0.5049753664750485,0.5042422001046762
0.5023092566893921,0.5093611786488996,0.4994430495737872,0.5077738305459029,0.4995215110482579
0.5072582884258616,0.5049339323800749,0.5031814367025506,0.502835954162828,0.5011744828804725
0.5061157785822525,0.5035992653476317,0.5094541588559256,0.5059826481384506,0.5012558849348198
0.4976279301397031,0.5033735376604314,0.5004848982587347,0.5028711655905711,0.4990039927658422
0.5088805200743431,0.5098214606244091,0.4981604738208799,0.5046993493402394,0.4993585355085393
0.5176709398900742,0.5143943533612123,0.5155532625656991,0.5213900588561883,0.510837350238448
0.5121284488077258,0.5173816795978755,0.5199445179023802,0.5171672360803918,0.5084967287038525
0.513172534520298,0.5162853574131814,0.5191689275268422,0.5129342486831983,0.5092247767433022
0.5143071582700066,0.5164560241959623,0.5241367679448176,0.521306608767909,0.5150778014555104
0.5137371022322395,0.51380880496919,0.5182978404785428,0.5194601545352616,0.5049784225524779
0.5178872385835986,0.5222452957362183,0.5268630468303309,0.5191467386119686,0.5091634862212568
0.5095233901049827,0.5128360482976231,0.516841431869385,0.5159907842646417,0.503598679757832
0.5142360796351463,0.5268777996242682,0.5239840079522614,0.5232034734877731,0.5103138705069253
0.512394412783214,0.5141714661570687,0.5164999971702972,0.5149744729364079,0.5064003161721289
0.5112654898147456,0.5112170257062358,0.5117940758471089,0.5105354115241729,0.5067932343481187
0.525138908564323,0.522582990980781,0.5185029355747588,0.5153454219200075,0.5044205191166518
0.5149218101451905,0.5061427980697806,0.5130714551676779,0.5107734412080774,0.5036681217532639
0.5044841813882424,0.516736803503542,0.5121257656526866,0.5065677404171228,0.5015987027331263
0.5114574815962418,0.5107619028017122,0.5107619028017122,0.5077397758804896,0.5012899626467482
0.511520517542617,0.5155886102847429,0.5208343958067715,0.5167842470604901,0.5049914215107585
0.5137691229836007,0.5201333387832054,0.5035787138216844,0.5102914766130238,0.5003475890064158
0.5002813063501932,0.5090099995979129,0.510727994234689,0.5019156359317442,0.5026474345293879
0.5193179780817178,0.5147069517389063,0.5089035969202569,0.5106121622519587,0.5007339214316969
0.5162781642515678,0.515025591727184,0.5161753874777524,0.5170128163568458,0.5005565781482295
0.5018615680847829,0.5134642793850933,0.5105554319642348,0.5044343623253434,0.5006637796572038
0.5115439159998497,0.5127178894774409,0.5158301714314337,0.5187874888863844,0.5119172395657238
0.5167950722926189,0.5161307209516857,0.5205749264434472,0.5184108326054709,0.5095416007188702
0.5147793806472222,0.5205749264434472,0.5194106609368329,0.5146051967177963,0.5059488213658913
0.509184711719769,0.5233402894833388,0.5169758497221602,0.5099231386048826,0.5101284481535578
0.5149527928933538,0.5220303547525346,0.5249794052267718,0.5172930790730982,0.5126137809455183
0.510886997285961,0.5155253163441542,0.51435995382609,0.5169418155863381,0.5065681065172183
0.5142427640102674,0.5192901914534979,0.5256546312146763,0.5258905653231234,0.5076755146644767
0.49918635479358137,0.5147235630133902,0.5153090523642196,0.5055418314195437,0.500557661609607
0.5073093154012798,0.5190938176991372,0.5219919668908174,0.5186361245726736,0.5105033059093129
0.5112898645834648,0.5224588891553189,0.5195380630261115,0.5211055125761954,0.5071106301349118
0.5241628892653006,0.5236170432322642,0.524782039117183,0.5202614272159147,0.5045017353813938
0.5126619498733318,0.5117809299898791,0.5117809299898791,0.5141249206359184,0.5009916581278249
0.5090254602638504,0.5140927184270837,0.5099569333315465,0.5032657401078453,0.5039101765107957
0.5116270227142393,0.5175645772558406,0.5112170257062358,0.5127530730296457,0.49983357019971575
0.5058287999950235,0.5107904338008193,0.5107904338008193,0.4998589455284022,0.5040209077873887
0.5078189979557275,0.5075615849625718,0.5133596403984326,0.5075860110130173,0.5016066391257729
0.5087876122099567,0.5124030824433787,0.5153220390287276,0.5089969762037642,0.5012803049651428
0.5163220899097641,0.5170916655692884,0.5176721786406306,0.5185477296812587,0.5001247875789329
0.50328821326453,0.5115598514824479,0.503241520732447,0.5039573124356173,0.5013110813733702
0.5101527131501717,0.5165278538882535,0.5159386474250898,0.5094083686093455,0.5018710447745995
0.5076389706299071,0.5098808542917304,0.511610494238893,0.5056804558315132,0.505524602956627
0.5036122514118134,0.4987988130338741,0.506990332988873,0.5034545580952923,0.5028775080031728
0.5073805749079403,0.506283910536189,0.5045297212624983,0.5141516286531793,0.5069689112625614
0.5086728288859227,0.5151953722224952,0.5111114367209784,0.5086227269805378,0.5065146656784932
0.5059028676751612,0.5036699707807819,0.5076646509104807,0.5104632848812122,0.5054622677565311
0.49786460016021034,0.5017835567573787,0.5047100503201993,0.5051470881112443,0.5003761844277349
0.49432824140135717,0.5078278144381171,0.5032350914792773,0.5023186863547261,0.5003891349792968
0.5001059684677676,0.5074548272449443,0.49996405474881894,0.5034884010431903,0.5005114806953772
0.5073132130217837,0.5069439254390785,0.5046182929241861,0.5071593431956566,0.5068186314378036
0.5007879644954493,0.5056427769139075,0.5027463777411372,0.5072407632790086,0.5011540230460452
0.5114217691687574,0.5080459997438389,0.5063023152438427,0.5102651204082503,0.4984208110762029
0.5067413366289716,0.5022501134139299,0.49874059991230163,0.5022968690173362,0.5000159537700811
0.5080698222451113,0.5132567067746617,0.5063219251837633,0.5076671816720507,0.4999052702217644
0.5021329557948866,0.5049573625888422,0.4934755551917428,0.5036687211753302,0.498712908925051
0.50332061608026,0.5136335134944185,0.5042898650558145,0.5096880740426734,0.49990947788610995
0.49814942476775986,0.503977402577181,0.506883543410508,0.5019146154947299,0.5011409526177399
0.5028243073792793,0.5098202467272589,0.501750930488262,0.507142096671162,0.4997128218729804
0.5071639974853885,0.5074548272449443,0.501692694555617,0.5044248448596734,0.5006495042356266
0.5027710640458604,0.505901276090861,0.49950181176497205,0.505442207651015,0.4986070839193447
0.5071719678513695,0.5041847546984611,0.5147235630133902,0.5071352858288493,0.4993846274497899
0.5130491004091443,0.5179114439602439,0.5173379915693361,0.5148303181785802,0.508218193756601
0.5245870326907328,0.5155759758189731,0.5173295990897386,0.5216450687968399,0.5097712917868741
0.5113039558210302,0.5127178894774409,0.515036408830785,0.5167458707439547,0.5075940431020449
0.5156273147987627,0.5117570500693139,0.5146750755392713,0.5149362242405254,0.510515293510967
0.5107151612253654,0.5171020145509942,0.5107337658358065,0.5147906653008694,0.5116114656930983
0.5074613173506207,0.5051067213014495,0.5114617279851822,0.51317852992827,0.5029410608350734
0.5092166966935141,0.5148014695492441,0.5159694256040694,0.5199358396919599,0.5091758513494419
0.5082155172789614,0.5104574009407845,0.5093043076426762,0.5139679052065759,0.5008283089854088
0.5147143467346754,0.515099057029191,0.5145192514856048,0.517621516469421,0.5069250984557726
0.5115509524970063,0.5147168988763766,0.5193096218352163,0.5170431818900612,0.5055099032526724
0.51273852469018,0.512594134928556,0.5085391760866776,0.5080110505880402,0.5025376930802419
0.5061728160745015,0.5118586458649661,0.5042447995748558,0.5055469619900799,0.5029408973580322
0.5094516842114646,0.5095196498765476,0.5083408355542878,0.5102360748379965,0.49739836347592015
0.5242619112236337,0.519121096872293,0.519121096872293,0.5223400115744613,0.5047111093761811
0.5055470379700663,0.5079427276285142,0.503252672748666,0.5017172908885267,0.5015057761261895
0.5105785675590804,0.5119532199080938,0.508478586700997,0.5143517458553997,0.4995090974148404
0.5110166517239387,0.5080459997438389,0.5132770532438276,0.5150695527478295,0.5006556278833814
0.5046567886870469,0.5129659452933115,0.5106446033658517,0.5009602256271635,0.4972218182319687
0.5061543513146213,0.5102877550684383,0.504425186468628,0.5064326768776368,0.5004934816723092
0.5114017172324499,0.5129291888160386,0.5117511762628721,0.5089357803418558,0.500389383571449
0.5130281766804455,0.5159733691645905,0.5165492508716762,0.5166304310637093,0.5089739881246754
0.5217319148000792,0.5168278636273712,0.5267118018156639,0.5140395225639108,0.5072241883366673
0.5203732157956511,0.5119439150901725,0.5195380630261115,0.5175882163635674,0.5100046379847799
0.5111428309321405,0.5131949116262002,0.5149280952672183,0.5134854137361629,0.5051405768105053
0.5142176707844418,0.518188964630096,0.5268939968580703,0.5176062783428765,0.5134751297331115
0.5072467746798484,0.5118990113778822,0.5183628227303743,0.5145251281400257,0.5065655299363664
0.5036875317469621,0.5140285335077762,0.5157787915798548,0.5131311106993721,0.5057213855098986
0.5155678049772319,0.5211548884485584,0.5223096646315413,0.5213912698546348,0.5096457958724937
0.5074686316532235,0.5165860641842228,0.5131114309771261,0.5186419435676278,0.5066547874183811
0.5090904202692821,0.5143523895556417,0.5245924205273799,0.507761216501054,0.5028648857917151
0.5111434007957101,0.5159811923070875,0.5078287808023149,0.5109752952461826,0.5014783538551053
0.511247970011686,0.5113481756920778,0.5125095579596555,0.5103801480472281,0.501935741656897
0.512684918064586,0.5204505734623204,0.5145821962659182,0.5135112134656674,0.5029809391051668
0.5101094538538813,0.5050202951439107,0.5131524705235702,0.5046833499505249,0.5023775969721365
0.5135740783388626,0.5172504528168006,0.5166742395478678,0.5187584416877774,0.5025247259758124
0.5041189195894425,0.5116818624069727,0.5070420086569672,0.5017758122406684,0.5002706476937621
0.5092817202724291,0.5162998260813373,0.5145741540339002,0.5130306958051365,0.5024163136824092
0.5096850132978807,0.5091792619410213,0.5219272631903772,0.5105946459208461,0.4985249961974758
0.5111761426978819,0.5051700111482721,0.5006828316610925,0.5083821070234115,0.5002821906354515
0.5011529781179471,0.504365015304459,0.5096395934426644,0.5035906128430842,0.4986873300603632
0.503828226219248,0.5108260943748935,0.5019326284684659,0.5073575504852118,0.5025519945650782
0.5075941812498269,0.5108020884981589,0.5102195905556995,0.5091573143997644,0.5055084831080315
0.5115614153965572,0.5105731637097057,0.5058611134970399,0.5174314363609178,0.5085858441256843
0.5088539735547294,0.502923140613883,0.5017635295267109,0.5070685232135163,0.5038038876251365
0.505229611259762,0.51290978703039,0.5067969718723488,0.509922991581283,0.5043790380473797
0.5017267120156016,0.5044557350228766,0.5142457240433334,0.507490661167564,0.5040140650125813
0.502759646869012,0.5059107483487536,0.5013344060487307,0.5008467098348105,0.5023281817041468
0.5044121918679778,0.5056783115353545,0.5086203554160621,0.5118449244936316,0.504008266642768
0.4973730884723504,0.5064620269382165,0.5053020635007152,0.5034874083039975,0.5032169172350582
0.4974419458914022,0.5058806477453276,0.5035394528950711,0.5055210596894044,0.5033026779905555
0.5000109678403846,0.5027961634812242,0.5010303411793131,0.5038694222968247,0.5040608031638246
0.5055334848541768,0.5069215910940806,0.5005456628723844,0.5020668194397485,0.4994350839625831
0.5065162449234615,0.5059229928147453,0.49551155888784754,0.5061185567010309,0.50051686972821
0.5024534918463305,0.500258684405026,0.5031702599424447,0.5063392618452297,0.500627290025318
0.4995308286850907,0.5041025320967828,0.5018029405956458,0.5095391439781505,0.49898449716385784
0.5050603642316349,0.4986855236026506,0.5027655790086729,0.5061834380066424,0.5013722434716911
0.5073268705546402,0.5076465845433762,0.5012471202174873,0.5108091607562784,0.49955758496693825
0.5013788192321953,0.5040827517010552,0.49944430735236645,0.4942152536300869,0.4991356935996232
0.5090558398155934,0.5070648150592044,0.5024106591858306,0.5121693984538097,0.4995739241585002
0.5022546443283638,0.5118429351438402,0.503110943844233,0.501372563075648,0.4992921026767102
0.503422958840508,0.4979821878367058,0.4954260052990001,0.4994720381194938,0.5030561491587424
0.49822156576492665,0.4988272333277147,0.4937361974933362,0.5030933328000411,0.5024905221597191
0.5013480180432615,0.49798160249365186,0.48427058213763574,0.5001390120922372,0.5046984635352771
0.5054677061394569,0.5052875959643998,0.49260734424892993,0.5111010145616777,0.507802415245601
0.503806693614689,0.5078132136658445,0.495074278341098,0.502173826162419,0.5047130492372339
0.5071703134240094,0.4984326656896271,0.5009813248313749,0.5031989475398316,0.5044759553990007
0.4935943457128218,0.4888206822083332,0.48112173855145807,0.4997438027773516,0.4994260892724289
0.5073515131518624,0.4936116018537437,0.4927575051133898,0.5010262878414311,0.5068324129351978
0.5032313676568687,0.4991163552251995,0.505097200925228,0.4988023148027827,0.5070583292183208
0.49901190163028947,0.49179135093304616,0.49436434159930576,0.49762776235796996,0.503211684044616
0.5013416185662077,0.4893897930257181,0.4902375991894077,0.5005763516513542,0.5003426090371939
0.5098263862070148,0.5006608137449259,0.5032064485123108,0.5053455111866326,0.49977901358530075
0.5064642893294579,0.5041719086662907,0.5075889693867222,0.5086746055847179,0.5055843564270531
0.501392705302565,0.5038681529755733,0.5097890124169591,0.5016899008827914,0.49910025634005417
0.5034350008507743,0.4973094265781862,0.5116882196131813,0.5052514037774375,0.5013442232431513
0.5009459042310732,0.5027738830901317,0.5036289112761304,0.5042480944880073,0.49956040516291333
0.4944690305501958,0.5049026310629952,0.5014849332630115,0.49894734328980184,0.5010349315628443
0.5018122954569448,0.49397996169295044,0.49567914578295685,0.5013296869580081,0.4995123643291994
0.48985847694927975,0.49461115441240155,0.4971691781415086,0.48722720187061574,0.5003662567477843
0.507717414266601,0.5025642560383071,0.5059316245334836,0.5110013379339483,0.5007235405957328
0.5012458271184033,0.5070935435755382,0.49693799275516726,0.49755167270402734,0.5013129483628098
0.49529037478392,0.4960601713928427,0.4891426679907316,0.4967372834602229,0.5042888668211408
0.5011901848918423,0.511952289576599,0.5009165174911031,0.5050032840088088,0.5104154593104869
0.5074537772641918,0.49930160335114837,0.49542322692474366,0.5010959843998267,0.5018351870576339
0.5065735971808079,0.4977643349360118,0.5028512933186857,0.50452661539998,0.5052752849866602
0.5052149118386469,0.49577903441748894,0.49832448038519794,0.49926624535640174,0.5010100295288887
0.5028281381218198,0.49877276801151715,0.5004601237817659,0.5042674363624815,0.5024883381204085
0.49895820377891476,0.5021833046705351,0.5021833046705351,0.49935455095187653,0.5034320305698393
0.5104129589288369,0.5084262759753088,0.5084262759753088,0.5128817233142554,0.5114666512013977
0.49944511173284806,0.497159389227328,0.49801060149456616,0.5004175147622576,0.5056190078899861
0.4917993211636204,0.5014321915313138,0.49886812417964305,0.49374866285423524,0.49907230995183377
0.5030479142264024,0.5024325327333665,0.503288558108249,0.4957807589270183,0.5054123128486436
0.49920698712520273,0.49782657059608737,0.4986773549970576,0.5002798868969872,0.5018723715749738
0.5022715472481828,0.49976635514018697,0.49976635514018697,0.49866303219106956,0.49791450328833514
0.5035831640355287,0.4965306097778638,0.4939920315665445,0.4992473151157755,0.5023963609445786
0.5009339975093399,0.5019910302003227,0.5045383933958995,0.5007578253941761,0.5001479988416861
0.49886768013209215,0.49749658382440864,0.5025802801263985,0.5004747060665584,0.49938864690978446
0.4984949643790125,0.49465685187841485,0.49294208927197575,0.4949937190571196,0.5002064669804965
0.5027208498492338,0.4923425778260112,0.5087294392203833,0.5007466620786102,0.5005558606907231
0.5026191274224526,0.49748192300384486,0.49833017728656837,0.5044522675502174,0.5008244149215899
0.5030547567132934,0.49952552391576777,0.4926843756112048,0.49875042557969385,0.5051109404767941
0.5002991452991453,0.5087820512820513,0.4940669515669516,0.5047578347578348,0.501445868945869
0.49640281401911185,0.49478655870388005,0.48465778935926895,0.49574427406591776,0.5032866808524197
0.5055382215288612,0.5039528803374357,0.488989281793494,0.4998367712486277,0.5047697463454094
0.505206831054677,0.49221646059409574,0.48628889188009256,0.5002749058661066,0.502612674015057
0.5000213052444991,0.49852461181844526,0.49345609415213654,0.4958220415537488,0.504116173237204
0.4973240306071177,0.49288226596034856,0.4920309516631494,0.49682443975479845,0.49870867249522666
0.4957825609482001,0.4963128081550669,0.49292576965862184,0.4981780976252323,0.5012742292033561
0.5046531519972629,0.5008093832862885,0.49148276451971606,0.5025617996749636,0.5028772132409545
0.49924475596088097,0.49353206729210164,0.49776164725694233,0.5024289416342855,0.501339100306649
0.5074939544447501,0.4971651051999015,0.5048639569064134,0.5022173069404422,0.5042695376417268
0.5008647798742139,0.5034019439679818,0.5042524299599771,0.5011578044596913,0.5024371069182391
0.5015789218565554,0.4966397121301117,0.48560294142805815,0.4976483687563085,0.5023637493798365
0.5012975630854685,0.4930846432270622,0.49562641565270843,0.49250344309502947,0.4987444085274936
0.49928706338902124,0.5000641284690278,0.494108062560725,0.49502019151125365,0.49954393552473564
0.4966778321589318,0.4982774480197161,0.48887898168396454,0.49491261411364496,0.4996969986231155
0.4977058029689609,0.49186021734498186,0.49693799275516726,0.49708999218694516,0.5007699410469493
0.5128441670536988,0.5152002918116712,0.49747527765583616,0.5094817585894639,0.4978389818826519
0.4996229833995792,0.4989873158756138,0.4921016483516483,0.5018792377834931,0.5027297170914192
0.4952636891244007,0.5043113081720199,0.5034566165603259,0.4973270610288021,0.5001099455679319
0.5102916666666667,0.5081666666666668,0.5020416666666667,0.5145833333333334,0.5194583333333334
0.5096183284008572,0.502474742320645,0.5004124570534408,0.5064802530870497,0.5129392455012416
0.5075757575757577,0.5096474953617811,0.49746444032158316,0.5075448361162647,0.5113790970933828
0.5083608495373202,0.510203416085769,0.5041437364966777,0.5075577840283724,0.5048183930536871
0.49627979283226226,0.49928713348685255,0.49520945389852766,0.4973646800621836,0.5027891162117899
0.5016633689651024,0.49653430231834644,0.49653430231834644,0.5159451129722039,0.5090531241055762
0.5016361438268678,0.502475575320287,0.5004079679777177,0.5080611054864217,0.5065424393494726
0.5030800821355236,0.5041067761806982,0.5102669404517454,0.5041067761806982,0.5071868583162218
0.5167920507356151,0.5073390333872527,0.49285567566179683,0.5055545570476118,0.5037315668301366
0.5150541023216725,0.4911713415274714,0.4952726126693981,0.502695661308961,0.5115390272087404
0.5082438781809452,0.49172182591398583,0.5000042869881336,0.5122993689553468,0.501174634748611
0.5097968673315754,0.4933724015738207,0.5035727060232745,0.5111548283520633,0.49968806408411454
0.5006676124509722,0.5101372778102311,0.503997329550196,0.5039284820161897,0.5029479262288241
0.5063998148211653,0.5074543054079078,0.503313500908748,0.5115522444360618,0.5041665237817633
0.5127981274119061,0.5016532759747792,0.48316779485881783,0.5125619451297949,0.5043103266485313
0.5043829787234043,0.497936170212766,0.48555319148936166,0.5045744680851064,0.4978723404255319
0.5054621068970172,0.5084103792684572,0.5022481104062626,0.5076300782831691,0.5009321433391821
0.5070756001793519,0.4852369917489744,0.49138440392730376,0.5002262851108588,0.4998156195393002
0.5068667492950248,0.49745252335360224,0.4933724015738207,0.4887141585632648,0.5009420464659741
0.5196140209373058,0.5102418040362285,0.49384147468535233,0.5095318512543899,0.49882794777436107
0.516167714884696,0.5058301886792453,0.5017337526205451,0.5142641509433963,0.5115178197064989
0.5005360853762533,0.5086436005066938,0.5045743192336669,0.5036139191773678,0.5150786948494408
0.5091734475374733,0.5183147751605995,0.5058907922912206,0.5133854389721628,0.5142933618843684
0.5021759422514469,0.5083615092617562,0.5002136530523347,0.5071563401024706,0.505577796676969
0.5083845858158755,0.5063665193157795,0.5095137420718815,0.5124927926196425,0.5109311935421872
0.5248843890739048,0.5102734112125342,0.512350525425776,0.5270089555329318,0.512130519558953
0.5115907677307646,0.49711701716341383,0.5094222267049943,0.49852488779060966,0.5101913023013431
0.5063472055624454,0.5042206274015492,0.5001870412913982,0.5024599995933885,0.5055014536361233
0.49898362298367227,0.49584209402411383,0.49178890568021294,0.5061105818193764,0.5128227767009429
0.5161244473860618,0.5017501209174452,0.5017501209174452,0.5129530161477824,0.5136339722865702
0.5012466917109497,0.5183089724526693,0.5101578452528381,0.5027315388151873,0.5035578344840725
0.5030228171227151,0.49363506887989816,0.5018359570293627,0.5103141293068317,0.5037307319040597
0.5063912097586578,0.5163399107770187,0.49163005476970484,0.5109433594907349,0.5046706622309132
0.5015337745561509,0.49322197709843474,0.5055257905242146,0.5047462968799243,0.5048261371992857
0.5174514556847778,0.4965660108134128,0.4861974264421466,0.5112797304382957,0.497580305491804
0.5144259044546386,0.5184419687116667,0.5102418040362285,0.5166019727445347,0.5009199979835661
0.510148835202761,0.48306082830025887,0.491369715271786,0.5143874029335634,0.5030457290767903
0.4990610509385213,0.4970013517444347,0.5114791335147066,0.5042242013585887,0.5010394743596324
0.48985265613193596,0.4836825289924111,0.49178890568021294,0.49194700877164166,0.5009794178520977
0.5071283095723015,0.494908350305499,0.4969450101832994,0.5071283095723015,0.5
0.5061170713344626,0.5151044607566347,0.49647092038396384,0.5001882175795219,0.510351966873706
0.5006721099273126,0.49958096850210754,0.5016180424176043,0.5089946563111952,0.5095754920508481
0.5029292925166177,0.4937308237562763,0.4977754535909367,0.5001246072827851,0.5127834815683359
0.5020341444135134,0.5164729181702582,0.5092299034264701,0.5031059903082792,0.5100096229851874
0.502373802954066,0.5063341989936699,0.5043195098198344,0.5056200292160363,0.5113983119623439
0.5131063900970224,0.507975075276012,0.5120650719304115,0.5141351622616259,0.5091627634660422
0.5062826529892398,0.49285213357069646,0.49488963860221347,0.514557164257763,0.5064880633742909
0.503788265740457,0.505780297612967,0.49958712159907376,0.5082788504103245,0.5011960704191779
0.49640456989247317,0.504502688172043,0.4901545698924732,0.500638440860215,0.5024865591397849
0.4994809658397013,0.5098136710980844,0.5056352280261,0.4976185491468649,0.5023683659583378
0.4999309868875086,0.49877031181379006,0.5028609072087332,0.5020766672940586,0.49979923458184333
0.5041234118865399,0.4957818696168321,0.493729635523225,0.502203783688212,0.5036624485362836
0.49626132006200535,0.48898792526719426,0.4849453373582443,0.4947173043974871,0.5013849229011993
0.5011420213568472,0.49702864902016664,0.49702864902016664,0.5032647142641611,0.5070239552076174
0.50487301132878,0.4938325630853544,0.4978773874279171,0.5028321950022494,0.5021144329475277
0.5018988332941822,0.49655686929588744,0.4944709802590939,0.5040978258032521,0.4978858350951374
0.5103162704362104,0.5174156619169408,0.5174156619169408,0.5032378768598894,0.49687341203347907
0.5086776859504133,0.5118285123966942,0.49523071625344356,0.5096676997245179,0.5000172176308539
0.5037712834810316,0.4955068206711142,0.503655116333101,0.5151058780576853,0.497904842510538
0.5083370577921408,0.4947012411042734,0.4801865953862551,0.5024774813490562,0.5009239522810878
0.45271548230208053,0.44987841124020533,0.44987841124020533,0.45920021615779516,0.4851391515806539
0.5783909754120508,0.5750135098621995,0.5750135098621995,0.7071737368278844,0.6120305322885706
0.4528505809240746,0.4500135098621994,0.44987841124020533,0.45838962442583087,0.4864901378005944
0.7023101864360983,0.5752837071061875,0.7001486084841935,0.706228046473926,0.6110848419346123
0.7032558767900567,0.7001486084841935,0.7001486084841935,0.7081194271818427,0.7371656309105646
0.4529856795460686,0.5750135098621995,0.5750135098621995,0.45811942718184273,0.49256957579032695
0.5775803836800865,0.5750135098621995,0.5750135098621995,0.583524723047825,0.6156781950824102
0.4533909754120508,0.5750135098621995,0.44987841124020533,0.5821737368278843,0.4898676033504458
0.4546068630099973,0.44987841124020533,0.44987841124020533,0.4559578492299379,0.487841124020535
0.45258038368008646,0.44987841124020533,0.44987841124020533,0.45960551202377736,0.49162388543636854
0.579066468522021,0.7001486084841935,0.7001486084841935,0.5828492299378547,0.6187854633882734
0.45379627127803296,0.5750135098621995,0.5750135098621995,0.45987570926776544,0.49554174547419616
0.4524452850580924,0.7001486084841935,0.7001486084841935,0.5810929478519319,0.4936503647662794
